RECORD_TYPE,ORIGIN_RUN_ID,PILOT_ID,OBSERVATION_ID,EXPRESSION_FAMILY_ID,QUERY_TYPE,APPLICABILITY,NA_REASON,SURFACE_ROLE,ENGINE_OR_SURFACE,SOURCE_DOMAIN,QUERY_EXACT,SEARCH_URL,SEARCHED_AT_UTC,LOCALE,ACCESS_STATUS,ORGANIC_TARGET,ORGANIC_COUNT,ANALYST,RUN_NOTES,RESULT_ORDINAL,RESULT_URL,FINAL_URL,DOMAIN_OR_PLATFORM,RESULT_TITLE,SELLER_CREATOR,SELLER_RELATION,VISIBLE_PUBLICATION_DATE,MATCH_ELEMENTS,MATERIAL_MATCH,TRACEABLE_SOURCE,MATCH_NOTES,REPRESENTATIVE,CANONICAL_OBSERVATION_ID,EXPECTED_RUNS,COMPLETED_RUNS,NA_RUNS,BLOCKED_RUNS,CROSS_SELLER_RECURRENCE,TRACEABLE_CREATOR_OR_RIGHTS_SOURCE,PROVENANCE_CONFIDENCE,PROVENANCE_BASIS,FINAL_GATE0_DISPOSITION,DECISION_RATIONALE,DECIDED_BY,DECIDED_AT_UTC,LIMITATIONS
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.etsy.com/listing/4489898480/mitochondria-vintage-science-t-shirt-png,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt PNG, Retro Biology Graphic, 90s Academic Cell Diagram Png, Geek Lab Humor Top, STEM Learning Gift PNG - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://www.evernook.online/products/mitochondria-vintage-science-t-shirt-retro-biology-graphic-tee-90s-academic-cell-diagram-shirt,https://www.evernook.online/products/mitochondria-vintage-science-t-shirt-retro-biology-graphic-tee-90s-academic-cell-diagram-shirt,evernook.online,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s A – EverNook",EverNook,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://www.etsy.com/listing/4480678887/mitochondria-vintage-science-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirts, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://gearcouple.com/products/mitochondria-vintage-science-graphic-tshirt-retro-biology-cell-diagram-tee-6378,NOT-OPENED — search title/snippet reviewed,gearcouple.com,Mitochondria Vintage Science Graphic T-Shirt – Retro Biology Cell Diagram Tee – Gearcouple,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://shop.tiktok.com/us/pdp/mitochondria-vintage-science-t-shirt-retro-biology-tee/1732306347291415452,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://www.walmart.com/ip/20012458793,NOT-OPENED — search title/snippet reviewed,walmart.com,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Walmart.com",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,cleaned title; retro biology cell diagram,YES,UNRESOLVED,Cleaned title components materially match the candidate.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,mitochondria cell diagram scientific illustrations retro graphic shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:43.653Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/4475577580/mitochondria-science-t-shirt-retro,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/listing/4489898480/mitochondria-vintage-science-t-shirt-png,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt PNG, Retro Biology Graphic, 90s Academic Cell Diagram Png, Geek Lab Humor Top, STEM Learning Gift PNG - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/listing/4482422393/mitochondria-vintage-biology-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Biology T-shirt | Retro 90s Cell Diagram Science Tee, STEM Gift for Geeks - Etsy Canada",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/listing/4435459232/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/listing/4480678887/mitochondria-vintage-science-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirts, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/listing/4473033698/mitochondria-vintage-science-shirt-retro,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram T-shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,etsy.com,"Mitochondria Vintage Science Png, Funny Retro Biology Graphic Tee Png, 90s Academic Cell Diagram, STEM Learning Gift, Geek Lab Humor Top - Etsy",ForLittleFox,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy Finland",RetroFluent,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/listing/4475420534/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Funny Science T-shirt, Retro Biology Graphic Top, Comfort Colors Y2K Tee, STEM Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/listing/4473044230/mitochondria-vintage-science-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt, Retro Biology Graphic Shirt, 90s Academic Cell Diagram Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,OpenAI web search,,mitochondria cell diagram scientific illustrations retro graphic shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:43.653Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.sunfrog.com/product/mitochondria-powerhouse-cell,NOT-OPENED — search title/snippet reviewed,sunfrog.com,Mitochondria Powerhouse Cell Premium T-Shirt,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria subject only,UNCERTAIN,UNRESOLVED,Broad subject match; exact graphic composition is not established.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://shop.tiktok.com/us/pdp/mens-retro-90s-stem-humor-t-shirt-biology-diagrams-tee-casual-short-sleeve/1732448760496886555,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,Men's Science Graphic Casual T-Shirt - TikTok Shop,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://www.etsy.com/listing/4489898480/mitochondria-vintage-science-t-shirt-png,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science T-shirt PNG, Retro Biology Graphic, 90s Academic Cell Diagram Png, Geek Lab Humor Top, STEM Learning Gift PNG - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://www.etsy.com/listing/4482422393/mitochondria-vintage-biology-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Biology T-shirt | Retro 90s Cell Diagram Science Tee, STEM Gift for Geeks - Etsy Canada",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://commons.wikimedia.org/wiki/File%3AMitochondria_%28NIH_BioArt_352%29.svg,NOT-OPENED — search title/snippet reviewed,commons.wikimedia.org,File:Mitochondria (NIH BioArt 352).svg - Wikimedia Commons,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria illustration only,NO,UNRESOLVED,Public scientific illustration result does not show the candidate wording/layout.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://www.etsy.com/listing/4480678887/mitochondria-vintage-science-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Mitochondria Vintage Science Shirts, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,https://www.etsy.com/listing/4475268561/mitochondria-vintage-science-png-funny,etsy.com,"Mitochondria Vintage Science Png, Funny Retro Biology Graphic Tee Png, 90s Academic Cell Diagram, STEM Learning Gift, Geek Lab Humor Top - Etsy",ForLittleFox,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://www.teepublic.com/t-shirt/90822550-mitochondria-vintage-science-retro-biology-90s-aca,NOT-OPENED — search title/snippet reviewed,teepublic.com,"Mitochondria Vintage Science, Retro Biology, 90s Academic Cell Diagram, Geek Lab Humor, STEM Learning - Mitochondria - T-Shirt | TeePublic",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://www.walmart.com/ip/20637655895,NOT-OPENED — search title/snippet reviewed,walmart.com,"Mitochondria Vintage Science Graphic Tee, Retro Biology Cell Diagram T-Shirt, Funny STEM Lab Humor Unisex Shirt - Walmart.com",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria diagram; scientific labels; retro layout,YES,UNRESOLVED,Title/snippet materially matches the candidate's diagram-led composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B03-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://commons.wikimedia.org/wiki/File%3AMitochondria_%28NIH_BioArt_352%29.png,NOT-OPENED — search title/snippet reviewed,commons.wikimedia.org,File:Mitochondria (NIH BioArt 352).png - Wikimedia Commons,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,mitochondria illustration only,NO,UNRESOLVED,Public scientific illustration result does not show the candidate wording/layout.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,"""Bigfoot Dandelion Shirt"" ""Sasquatch Nature""",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:44.811Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy Canada",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/il-en/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy",GerardDrewStudio,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/in-en/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy New Zealand",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/market/bigfoot_dandelion_shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,Bigfoot Dandelion Shirt - Etsy Israel,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/market/bigfoot_dandelion,NOT-OPENED — search title/snippet reviewed,etsy.com,Bigfoot Dandelion - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/uk/market/woodland_tee,NOT-OPENED — search title/snippet reviewed,etsy.com,Woodland Tee - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/market/gorilla_shirt_vintage?page=13,NOT-OPENED — search title/snippet reviewed,etsy.com,Gorilla Shirt Vintage - Etsy - Page 13,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
