row_type,pilot_id,pool_id,scan_id,query_order,query,sort,surface_status,captured_at_utc,result_url,signed_out,country,language,currency,ship_to_country,scroll_wait_cycles,organic_count,interleaved_ad_count,observation_id,organic_ordinal,listing_id,occurrence_role,title,shop,listing_url,thumbnail_url,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,detail_opened,detail_captured_at_utc,official_bestseller,item_review_scope,item_review_count,latest_displayed_item_review_date,attribution_grade,provenance_search_state,queue_lane,queue_rank,notes
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,10-TR,5,illustrated t shirt,Top reviews,COMPLETE,2026-09-25T18:02:04.148Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-10-TR-12,12,4533066395,CANONICAL-FIRST,Dunk Khaki Team Red Pearl White Baroque Brown Low T Shirt Match VERTBLS,EverlastingByMegan,https://www.etsy.com/listing/4533066395/dunk-khaki-team-red-pearl-white-baroque,https://i.etsystatic.com/33294992/r/il/f18b26/8263783779/il_510x638.8263783779_ctyq.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:09:00.892Z,NO,ITEM-SPECIFIC,1,2026-09-11,EXACT,NOT-RUN,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,https://www.etsy.com/search?q=retro%20graphic%20t%20shirt&instant_download=false&order=most_relevant,YES,United States,English (US),USD,United States,0,12,0,,,,,,,,,,,,,,,,,,,,,,No interleaved ad card rendered before organic ordinal 12.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-01,1,4578956703,CANONICAL-FIRST,"Comfort Colors Halloween Shirt, Retro Spooky Collage Tee, Trick or Treat Shirt, Vintage Halloween Graphic Tee, Colorful Spooky Season Shirt",EverWildTees,https://www.etsy.com/listing/4578956703/comfort-colors-halloween-shirt-retro,https://i.etsystatic.com/36511669/r/il/125d6b/8551697484/il_510x638.8551697484_n9f8.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:09:03.263Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created. Raw schema aggregate=32 was not treated as item-specific.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-02,2,4572306570,REPEAT-LISTING,"Retro Halloween Shirt, Y2K Comfort Colors Tee, Vintage Black Cat Ghost Skeleton T Shirt, Spooky Cute Pumpkin Witch Graphic Tee",EverChangingJourney,https://www.etsy.com/listing/4572306570/retro-halloween-shirt-y2k-comfort-colors,https://i.etsystatic.com/9005412/r/il/ebef48/8549243111/il_510x638.8549243111_62g6.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:27.954Z,YES,ITEM-SPECIFIC,3,2026-09-24,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-03,3,4561561694,REPEAT-LISTING,Vintage Princess Donut and Mongo Shirt Dungeon Crawler Carl Bookish Merch Vintage T-Shirt Fantasy Book Lover Gift LitRPG Graphic Tee,Mantulacreativeart,https://www.etsy.com/listing/4561561694/vintage-princess-donut-and-mongo-shirt,https://i.etsystatic.com/22740522/r/il/09e3db/8471709935/il_510x638.8471709935_rxbo.jpg,IP-EXCLUDED,IP-EXCLUDED,Dungeon Crawler Carl named characters/property,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-04,4,4542206896,REPEAT-LISTING,"Jimothy Raccoon Shirt, Viral Seattle Feral Legend Comfort Colors Tee, Retro Jimothy Moon Graphic Tshirt, Round King  Cottagecore Animal Tee",SKWILART,https://www.etsy.com/listing/4542206896/jimothy-raccoon-shirt-viral-seattle,https://i.etsystatic.com/64643122/r/il/1e065b/8284714262/il_510x638.8284714262_o0ui.jpg,IP-EXCLUDED,IP-EXCLUDED,Title/thumbnail depend on the viral/famous Jimothy Seattle raccoon.,YES,2026-09-25T18:06:30.093Z,YES,ITEM-SPECIFIC,81,2026-09-25,EXACT,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-05,5,4550187840,REPEAT-LISTING,Princess Donut and Mongo Shirt Dungeon Crawler Carl Bookish Merch Vintage Comfort Colors T-Shirt Fantasy Book Lover Gift LitRPG Graphic Tee,malaniaa,https://www.etsy.com/listing/4550187840/princess-donut-and-mongo-shirt-dungeon,https://i.etsystatic.com/21779919/r/il/3591b6/8389192489/il_510x638.8389192489_73d6.jpg,IP-EXCLUDED,IP-EXCLUDED,Dungeon Crawler Carl named characters/property,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-06,6,4461627567,REPEAT-LISTING,Comfort Colors Banjo Bear & Bird T-Shirt | Retro Folk Music Animal Graphic Tee | Nature Lover Gift | Country Bluegrass Art | Unisex,ClothingByShane,https://www.etsy.com/listing/4461627567/comfort-colors-banjo-bear-bird-t-shirt,https://i.etsystatic.com/16458938/r/il/cd33de/8477071984/il_510x638.8477071984_6pse.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:37.944Z,NO,ITEM-SPECIFIC,4,2026-07-14,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-07,7,4489028804,REPEAT-LISTING,"Amaze Rocket Rocky Shirt, Project Hail Mary Comfort Colors® T Shirt, Retro Sci Fi Alien Book Lover Graphic Tee",OldInkStudio,https://www.etsy.com/listing/4489028804/amaze-rocket-rocky-shirt-project-hail,https://i.etsystatic.com/64133416/r/il/adda16/7963125803/il_510x638.7963125803_87i5.jpg,IP-EXCLUDED,IP-EXCLUDED,Project Hail Mary named book/property,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-08,8,1800339871,CANONICAL-FIRST,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee",OldSchoolCulture,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,https://i.etsystatic.com/41371150/r/il/f7873d/7033683897/il_510x638.7033683897_aec7.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:09:06.047Z,YES,ITEM-SPECIFIC,486,2026-09-14,EXACT,NOT-RUN,RECENT-SALES-BADGE,2,Ranked provenance candidate only; all three origin searches and final Gate 0 remain open; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-09,9,4581350138,CANONICAL-FIRST,Lobster Bake in Space Tee,GrooveGraphicsStudio,https://www.etsy.com/listing/4581350138/lobster-bake-in-space-tee,https://i.etsystatic.com/48107725/r/il/03195e/8616662073/il_510x638.8616662073_11tk.jpg,CANDIDATE,ATTRIBUTION-EXCLUDED,no item-specific review section; schema count not attributable to this print,YES,2026-09-25T18:09:08.258Z,NO,SCHEMA-ONLY/UNCLEAR,,,UNCLEAR,NOT-RUN-NOT-QUALIFIED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created. Raw schema aggregate=1 was not treated as item-specific.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-10,10,4414449167,REPEAT-LISTING,"Mitochondria Vintage Science T-Shirt, Retro Biology Graphic Tee, 90s Academic Cell Diagram Shirt, Geek Lab Humor Top, STEM Learning Gift",RetroFluent,https://www.etsy.com/listing/4414449167/mitochondria-vintage-science-t-shirt,https://i.etsystatic.com/60918381/r/il/ff42d9/7502890817/il_510x638.7502890817_9wc5.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:07:04.295Z,YES,ITEM-SPECIFIC,127,2026-09-21,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-11,11,4517356927,REPEAT-LISTING,Vintage Butterfly Botanical Chart Shirt Nature Moth Comfort Colors Tee,BeeDesignCollection,https://www.etsy.com/listing/4517356927/vintage-butterfly-botanical-chart-shirt,https://i.etsystatic.com/36735606/r/il/7f169c/8104212156/il_510x638.8104212156_1h7b.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:40.215Z,YES,ITEM-SPECIFIC,5,2026-09-23,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,11-MR,6,retro graphic t shirt,Most relevant,COMPLETE,2026-09-25T18:02:08.086Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-11-MR-12,12,4531565663,CANONICAL-FIRST,"Retro Cat Shirt, Oversize, Womens, Mens, Unisex Comfort Colors T-shirt",KickAshCo,https://www.etsy.com/listing/4531565663/retro-cat-shirt-oversize-womens-mens,https://i.etsystatic.com/5768653/r/il/eb3aee/8252541163/il_510x638.8252541163_sgh2.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:09:10.425Z,YES,ITEM-SPECIFIC,29,2026-09-21,EXACT,NOT-RUN,RECENT-SALES-BADGE,6,Ranked provenance candidate only; all three origin searches and final Gate 0 remain open; no SDC created.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,https://www.etsy.com/search?q=retro%20graphic%20t%20shirt&instant_download=false&order=highest_reviews,YES,United States,English (US),USD,United States,0,12,0,,,,,,,,,,,,,,,,,,,,,,No interleaved ad card rendered before organic ordinal 12.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-01,1,4567985153,REPEAT-LISTING,"Comfort Colors Amaze T-Shirt, Funny Maze T-Shirt, Space Mary Graphic Tee, Retro Rock Shirt, Meme Graphic Tee, Cosmic Shirt",EverWildTees,https://www.etsy.com/listing/4567985153/comfort-colors-amaze-t-shirt-funny-maze,https://i.etsystatic.com/36511669/r/il/b2a2d8/8471256394/il_510x638.8471256394_6hz7.jpg,CANDIDATE,IP-EXCLUDED,Project Hail Mary/Amaze entertainment-property dependence confirmed by family context,YES,2026-09-25T18:07:22.663Z,YES,ITEM-SPECIFIC,1,2026-09-15,EXACT,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-02,2,4570128243,CANONICAL-FIRST,"The Warriors Come Out To Play 1979 Comfort Colors T-Shirt, Vintage NYC Street Gang Tee, Two Sided Cult Movie Tee, Retro Warriors Fan Gift",JacksoneLabel,https://www.etsy.com/listing/4570128243/the-warriors-come-out-to-play-1979,https://i.etsystatic.com/66070876/r/il/8b12b1/8532876979/il_510x638.8532876979_4cct.jpg,IP-EXCLUDED,IP-EXCLUDED,The Warriors film quotation/property,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-03,3,4563877335,REPEAT-LISTING,"Lake Ontario Shirt, Great Lakes Sunset Graphic Tee, Retro Canada Vacation Gift, Cottage Country Outdoor Comfort Colors Shirt",TheMeroPixel,https://www.etsy.com/listing/4563877335/lake-ontario-shirt-great-lakes-sunset,https://i.etsystatic.com/60585799/r/il/7c9274/8488789127/il_510x638.8488789127_54dq.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:06:32.712Z,YES,ITEM-SPECIFIC,9,2026-09-17,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-04,4,4573163328,CANONICAL-FIRST,"Comfort Colors Dolly Day Shirt, Retro Dolly Parton 9 to 5 Country Music Tee, Vintage Nashville Cowgirl Shirt, Country Music Lover Gift",Bluediamondz26,https://www.etsy.com/listing/4573163328/comfort-colors-dolly-day-shirt-retro,https://i.etsystatic.com/67094842/r/il/8408cb/8555512705/il_510x638.8555512705_76g6.jpg,IP-EXCLUDED,IP-EXCLUDED,Dolly Parton celebrity/song dependence,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-05,5,4550538854,CANONICAL-FIRST,"TLC Salt-N-Pepa En Vogue It's Iconic Tour T-Shirt, 90s R&B Graphic Tee",Crosswonder,https://www.etsy.com/listing/4550538854/tlc-salt-n-pepa-en-vogue-tour-t-shirt,https://i.etsystatic.com/41878046/r/il/aacc03/8391730205/il_510x638.8391730205_7v5i.jpg,IP-EXCLUDED,IP-EXCLUDED,TLC/Salt-N-Pepa/En Vogue tour and musicians,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-06,6,1800339871,REPEAT-LISTING,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee",OldSchoolCulture,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,https://i.etsystatic.com/41371150/r/il/f7873d/7033683897/il_510x638.7033683897_aec7.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:09:06.047Z,YES,ITEM-SPECIFIC,486,2026-09-14,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-07,7,4567268999,REPEAT-LISTING,"I Love HS Baby Tee, Pop Music Fan Shirt, Retro Y2K Heart Graphic T-Shirt, Concert Outfit, Celebrity Crush Gift for Women",GofranGoods,https://www.etsy.com/listing/4567268999/i-love-hs-baby-tee-pop-music-fan-shirt,https://i.etsystatic.com/62279557/r/il/b976ef/8466242048/il_510x638.8466242048_8ugo.jpg,IP-EXCLUDED,IP-EXCLUDED,celebrity/pop-music fandom dependence,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-08,8,4563184695,REPEAT-LISTING,"Hey Sista Graphic Tee, Retro Typography, Comfort Colors Cotton Shirt",Craftiphy,https://www.etsy.com/listing/4563184695/hey-sista-its-really-really-nice-to-meet,https://i.etsystatic.com/67576393/r/il/bf0a48/8483708693/il_510x638.8483708693_kwwv.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:08:14.386Z,NO,ITEM-SPECIFIC,1,2026-09-22,EXACT,NOT-RUN,,,Repeated listing occurrence; no first-occurrence or queue credit.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-09,9,4563167155,CANONICAL-FIRST,"Vintage Dolly Parton Tribute Women V-Neck Shirt, Classic Cowgirl Graphic Tee, Retro Country Music Legend Portrait, Bella Canvas®",CustomTeeVibe,https://www.etsy.com/listing/4563167155/vintage-dolly-parton-tribute-v-neck,https://i.etsystatic.com/58437429/r/il/bac7ee/8435723956/il_510x638.8435723956_h3ij.jpg,IP-EXCLUDED,IP-EXCLUDED,Dolly Parton celebrity portrait,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-10,10,4351393080,CANONICAL-FIRST,"Custom Pet Vintage Bootleg T-Shirt, Retro Personalized  Pet Photo + Name Comfort Colors® Shirt, Custom Dog Portrait Top,Design Cat Shirt Tee",OldSchoolCulture,https://www.etsy.com/listing/4351393080/custom-pet-vintage-bootleg-t-shirt-retro,https://i.etsystatic.com/41371150/r/il/eb8260/8022774346/il_510x638.8022774346_7rod.jpg,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,custom/personalized pet-photo service,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-11,11,4565752670,CANONICAL-FIRST,"Vote Paul 4 Baker Shirt, Adults Tee, Paul Baker HOA Campaign T-Shirt, Jack Innanen Fan Gift, Comfort Colors Tee",GofranGoods,https://www.etsy.com/listing/4565752670/vote-paul-4-baker-shirt-adults-tee-paul,https://i.etsystatic.com/62279557/r/il/ec7b7d/8502549969/il_510x638.8502549969_bk3t.jpg,IP-EXCLUDED,IP-EXCLUDED,Jack Innanen fandom/public-personality dependence,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,,First occurrence retained; not in a cohort queue after evidence/disposition checks; no SDC created.
ORGANIC,TRACE-PILOT-002,TRACE-P002-POOL-ETSY,12-TR,6,retro graphic t shirt,Top reviews,COMPLETE,2026-09-25T18:02:11.520Z,,YES,United States,English (US),USD,United States,,,,TRACE-P002-OBS-ETSY-12-TR-12,12,4507117950,CANONICAL-FIRST,"Comfort Colors® Ellas Fellas Club Shirt, Retro Western Cowboy T-Shirt, Country Concert Tee",HoneyTeesUS,https://www.etsy.com/listing/4507117950/comfort-colors-ellas-fellas-club-shirt,https://i.etsystatic.com/65368389/r/il/2c181e/8270565440/il_510x638.8270565440_9rgi.jpg,CANDIDATE,ORIGIN-PENDING,Fixed graphic-shirt candidate; item page opened; mandatory cross-market origin searches not yet run.,YES,2026-09-25T18:09:12.777Z,YES,ITEM-SPECIFIC,22,2026-09-19,SAME-PRINT-VARIANTS,NOT-RUN,RECENT-SALES-BADGE,7,Ranked provenance candidate only; all three origin searches and final Gate 0 remain open; no SDC created.
