row_type,pilot_id,pool_id,store_order,store_id,store_name,surface_status,captured_at_utc,collection_scope,collection_url,requested_sort,returned_sort_label,sort_active_state,collection_capture_count,observation_id,raw_rank,product_handle,product_title,product_url,thumbnail_alt,screen_basis,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,family_first_observation_id,family_first_rank,detail_opened,review_scope,item_review_count,item_sales_evidence,nonzero_sales_corroboration,provenance_candidate_grade,provenance_candidate_basis,origin_search_state,store_queue_rank,notes
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-07,7,empathy-is-more-rebellious-shirt,'Empathy is More Rebellious' Shirt,https://www.wickedclothes.com/products/empathy-is-more-rebellious-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-07,7,NO,,,,,,,NOT-RUN,7,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-08,8,jurassic-bloom-shirt,'Jurassic Bloom' Shirt,https://www.wickedclothes.com/products/jurassic-bloom-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-08,8,NO,,,,,,,NOT-RUN,8,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-09,9,the-lovers-shirt,'The Lovers' Shirt,https://www.wickedclothes.com/products/the-lovers-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-09,9,NO,,,,,,,NOT-RUN,9,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-10,10,lets-get-stoned-shirt,'Let's Get Stoned' Shirt,https://www.wickedclothes.com/products/lets-get-stoned-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-10,10,NO,,,,,,,NOT-RUN,10,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-11,11,paranormal-shirt,'Paranormal' Shirt,https://www.wickedclothes.com/products/paranormal-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-11,11,NO,,,,,,,NOT-RUN,11,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-12,12,true-crime-club-shirt,'True Crime Club' Shirt,https://www.wickedclothes.com/products/true-crime-club-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-12,12,NO,,,,,,,NOT-RUN,12,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-13,13,memento-mori-shirt,'Memento Mori' Shirt,https://www.wickedclothes.com/products/memento-mori-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-13,13,NO,,,,,,,NOT-RUN,13,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-14,14,see-you-later-shirt,'See You Later' Shirt,https://www.wickedclothes.com/products/see-you-later-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-14,14,NO,,,,,,,NOT-RUN,14,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-15,15,spooky-boop-shirt,'Spooky Boop' Shirt,https://www.wickedclothes.com/products/spooky-boop-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-15,15,NO,,,,,,,NOT-RUN,15,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-16,16,death-by-pizza-shirt,Death By Pizza' Shirt,https://www.wickedclothes.com/products/death-by-pizza-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-16,16,NO,,,,,,,NOT-RUN,16,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-17,17,everything-is-gonna-be-okay-shirt,'Gonna Be Okay' Shirt,https://www.wickedclothes.com/products/everything-is-gonna-be-okay-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-17,17,NO,,,,,,,NOT-RUN,17,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-18,18,preorder-destroyer-of-worlds-shirt,'Destroyer of Worlds' Shirt,https://www.wickedclothes.com/products/preorder-destroyer-of-worlds-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-18,18,NO,,,,,,,NOT-RUN,18,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-19,19,youve-got-mail-shirt,'You've Got Mail' Shirt,https://www.wickedclothes.com/products/youve-got-mail-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-19,19,NO,,,,,,,NOT-RUN,19,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-20,20,forbidden-cats-shirt,'Forbidden Cats' Shirt,https://www.wickedclothes.com/products/forbidden-cats-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-20,20,NO,,,,,,,NOT-RUN,20,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-21,21,dont-be-a-prick-shirt,'Don't Be A Prick' Shirt,https://www.wickedclothes.com/products/dont-be-a-prick-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-21,21,NO,,,,,,,NOT-RUN,21,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-22,22,live-laugh-love-shirt,'Live Laugh Love' Shirt,https://www.wickedclothes.com/products/live-laugh-love-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-22,22,NO,,,,,,,NOT-RUN,22,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-23,23,catana-shirt,'Catana' Shirt,https://www.wickedclothes.com/products/catana-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-23,23,NO,,,,,,,NOT-RUN,23,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,2,P002-DTC-S02,Wicked Clothes,COMPLETE,2026-09-25T18:14:38.575Z,shirts,https://www.wickedclothes.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S02-24,24,the-horrors-are-never-ending-shirt,'The Horrors Are Never Ending' Shirt,https://www.wickedclothes.com/products/the-horrors-are-never-ending-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S02-24,24,NO,,,,,,,NOT-RUN,24,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,,,,,,,,,,,,,,,,,,,,,,First 24 products captured from a longer collection.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-01,1,lunar-canyon-tee,Lunar Canyon Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/lunar-canyon-tee?variant=44225029275705,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,ORIGIN-PENDING,Highest-ranked canonical family surviving basic/title/thumbnail Gate 0 in this store.,TRACE-P002-OBS-DTC-S03-01,1,YES,ITEM-STRUCTURED,13700,"Named-product JSON-LD reports 13,700 reviews; visible 14,903-review widget appears catalog-wide and is not used as item count",YES,MEDIUM-CANDIDATE,"Store describes original, hand-drawn artwork made by its illustrator team; origin not independently tested.",NOT-RUN,1,Provisional candidate only; mandatory cross-market origin searches and final Gate 0 remain open; no SDC created.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-02,2,eternal-blossom-vintage-tee,Eternal Blossom Vintage Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/eternal-blossom-vintage-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-02,2,NO,,,,,,,NOT-RUN,2,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-03,3,evergreen-vintage-tee,Evergreen Vintage Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/evergreen-vintage-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-03,3,NO,,,,,,,NOT-RUN,3,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-04,4,tropic-night-tee,Tropic Night Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/tropic-night-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-04,4,NO,,,,,,,NOT-RUN,4,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-05,5,wild-retreat-vintage-tee,Wild Retreat Vintage Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/wild-retreat-vintage-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-05,5,NO,,,,,,,NOT-RUN,5,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-06,6,tranquil-ascent-tee,Tranquil Ascent Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/tranquil-ascent-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-06,6,NO,,,,,,,NOT-RUN,6,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-07,7,gleaming-octo-glow-in-the-dark-tee,Gleaming Octo Glow-in-the-Dark Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/gleaming-octo-glow-in-the-dark-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-07,7,NO,,,,,,,NOT-RUN,7,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-08,8,lunar-canyon-tee,Lunar Canyon Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/lunar-canyon-tee?variant=45643359420473,,TITLE+RENDERED-THUMBNAIL,DUPLICATE-FAMILY,DUPLICATE-FAMILY,Same product handle/family as rank 1,TRACE-P002-OBS-DTC-S03-01,1,NO,,,,,,,NOT-APPLICABLE-DUPLICATE,,No separate family or queue credit.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-09,9,dark-samurai-tee,Dark Samurai Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/dark-samurai-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-09,9,NO,,,,,,,NOT-RUN,8,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,3,P002-DTC-S03,INTO THE AM,COMPLETE,2026-09-25T18:17:53.345Z,GRAPHIC TEES,https://intotheam.com/collections/mens-graphic-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S03-10,10,tidal-surge-glow-in-the-dark-tee,Tidal Surge Glow-in-the-Dark Tee,https://intotheam.com/collections/mens-graphic-t-shirts/products/tidal-surge-glow-in-the-dark-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S03-10,10,NO,,,,,,,NOT-RUN,9,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
